"subjectID","trial","roi","meanPE","sdPE","run"
"FP027",11,"pgACC",3.17905,7.65874,"run1"
"FP027",12,"pgACC",3.19292,7.65833,"run1"
"FP027",13,"pgACC",4.28408,8.53048,"run1"
"FP027",14,"pgACC",1.31243,9.07665,"run1"
"FP027",15,"pgACC",2.33649,8.3626,"run1"
"FP027",16,"pgACC",5.12668,6.88458,"run1"
"FP027",17,"pgACC",6.6694,8.00202,"run1"
"FP027",18,"pgACC",1.0128,6.58296,"run1"
"FP027",19,"pgACC",0.445117,5.57562,"run1"
"FP027",20,"pgACC",-1.95997,5.49129,"run1"
"FP027",21,"pgACC",-1.83145,5.02925,"run1"
"FP027",22,"pgACC",1.42504,6.00152,"run1"
"FP027",23,"pgACC",0.235406,5.21602,"run1"
"FP027",24,"pgACC",0.350843,6.47432,"run1"
"FP027",25,"pgACC",1.37443,6.92672,"run1"
"FP027",26,"pgACC",-0.474521,6.48962,"run1"
"FP027",27,"pgACC",2.01552,5.85883,"run1"
"FP027",28,"pgACC",2.39483,6.31881,"run1"
"FP027",29,"pgACC",0.114931,4.89308,"run1"
"FP027",30,"pgACC",0.790398,5.73907,"run1"
"FP027",31,"pgACC",-3.70702,6.50725,"run1"
"FP027",32,"pgACC",-4.54064,5.36989,"run1"
"FP027",33,"pgACC",-5.31897,5.68888,"run1"
"FP027",34,"pgACC",-0.94375,5.39941,"run1"
"FP027",35,"pgACC",-1.5131,5.33626,"run1"
"FP027",36,"pgACC",-1.75124,6.47067,"run1"
"FP027",1,"pgACC",1.84523,7.75517,"run2"
"FP027",2,"pgACC",2.67854,6.577,"run2"
"FP027",3,"pgACC",0.602909,6.1181,"run2"
"FP027",4,"pgACC",1.66362,6.97864,"run2"
"FP027",5,"pgACC",1.56289,6.40337,"run2"
"FP027",6,"pgACC",0.868574,6.11548,"run2"
"FP027",7,"pgACC",0.278766,5.28806,"run2"
"FP027",8,"pgACC",-2.55694,5.69595,"run2"
"FP027",9,"pgACC",-3.21463,6.23558,"run2"
"FP027",10,"pgACC",-0.245836,6.80808,"run2"
"FP027",11,"pgACC",-0.559662,5.91141,"run2"
"FP027",12,"pgACC",-1.47794,5.71908,"run2"
"FP027",13,"pgACC",0.0176209,10.5565,"run2"
"FP027",14,"pgACC",-2.71568,9.73762,"run2"
"FP027",15,"pgACC",-3.48384,6.80804,"run2"
"FP027",16,"pgACC",0.911066,7.74856,"run2"
"FP027",17,"pgACC",2.1987,6.75652,"run2"
"FP027",18,"pgACC",2.22324,6.32472,"run2"
"FP027",19,"pgACC",6.64099,10.0485,"run2"
"FP027",20,"pgACC",2.62783,7.14956,"run2"
"FP027",21,"pgACC",3.75767,5.97403,"run2"
"FP027",22,"pgACC",1.60691,5.59446,"run2"
"FP027",23,"pgACC",1.51141,5.55877,"run2"
"FP027",24,"pgACC",0.712797,6.45923,"run2"
"FP027",25,"pgACC",-1.23716,5.78392,"run2"
"FP027",26,"pgACC",-0.803987,5.48009,"run2"
"FP027",27,"pgACC",-3.77456,6.01488,"run2"
"FP027",28,"pgACC",-3.0371,6.91146,"run2"
"FP027",29,"pgACC",-3.16182,6.43706,"run2"
"FP027",30,"pgACC",-3.19957,6.21553,"run2"
"FP027",31,"pgACC",-1.91415,17.4943,"run2"
"FP027",32,"pgACC",-5.42027,11.9986,"run2"
"FP027",33,"pgACC",-1.16911,10.1166,"run2"
"FP027",34,"pgACC",-0.723562,10.0767,"run2"
"FP027",35,"pgACC",-1.47777,6.44363,"run2"
"FP027",36,"pgACC",-0.229675,6.60746,"run2"
"FP027",1,"vmPFC",1.97934,4.45419,"run1"
"FP027",2,"vmPFC",3.68864,4.68076,"run1"
"FP027",3,"vmPFC",-1.17029,4.36765,"run1"
"FP027",4,"vmPFC",0.378984,4.08258,"run1"
"FP027",5,"vmPFC",-1.65577,4.60035,"run1"
"FP027",6,"vmPFC",0.320601,4.34806,"run1"
"FP027",7,"vmPFC",0.767184,4.54289,"run1"
"FP027",8,"vmPFC",0.890473,5.44834,"run1"
"FP027",9,"vmPFC",2.71746,5.59575,"run1"
"FP027",10,"vmPFC",0.507099,6.13212,"run1"
"FP027",11,"vmPFC",2.65289,6.2399,"run1"
"FP027",12,"vmPFC",2.05185,6.47597,"run1"
"FP027",13,"vmPFC",2.42901,6.9598,"run1"
"FP027",14,"vmPFC",0.934259,6.52611,"run1"
"FP027",15,"vmPFC",1.62819,6.80069,"run1"
"FP027",16,"vmPFC",4.02369,6.00533,"run1"
"FP027",17,"vmPFC",5.61869,6.90881,"run1"
"FP027",18,"vmPFC",0.0920876,5.90729,"run1"
"FP027",19,"vmPFC",0.56722,3.8583,"run1"
"FP027",20,"vmPFC",-2.41158,4.44148,"run1"
"FP027",21,"vmPFC",-0.547247,3.88524,"run1"
"FP027",22,"vmPFC",0.821386,5.13617,"run1"
"FP027",23,"vmPFC",-0.238857,5.03755,"run1"
"FP027",24,"vmPFC",0.739454,4.86795,"run1"
"FP027",25,"vmPFC",1.21769,4.36825,"run1"
"FP027",26,"vmPFC",-0.0553523,4.21716,"run1"
"FP027",27,"vmPFC",1.69648,4.48943,"run1"
"FP027",28,"vmPFC",1.62602,4.49505,"run1"
"FP027",29,"vmPFC",0.209157,4.12334,"run1"
"FP027",30,"vmPFC",-0.0491359,5.12106,"run1"
"FP027",31,"vmPFC",-4.82613,4.78805,"run1"
"FP027",32,"vmPFC",-5.6521,6.64385,"run1"
"FP027",33,"vmPFC",-5.00399,5.32857,"run1"
"FP027",34,"vmPFC",-1.243,4.80649,"run1"
"FP027",35,"vmPFC",-0.872348,3.98849,"run1"
"FP027",36,"vmPFC",-1.38802,4.94319,"run1"
"FP027",1,"vmPFC",2.3629,4.76547,"run2"
"FP027",2,"vmPFC",4.60386,5.20176,"run2"
"FP027",3,"vmPFC",0.593256,4.68314,"run2"
"FP027",4,"vmPFC",2.24749,6.07123,"run2"
"FP027",5,"vmPFC",1.73959,4.89886,"run2"
"FP027",6,"vmPFC",2.5381,4.9791,"run2"
"FP027",7,"vmPFC",0.0954273,4.21117,"run2"
"FP027",8,"vmPFC",-1.45846,5.26292,"run2"
"FP027",9,"vmPFC",-2.38084,5.76426,"run2"
"FP027",10,"vmPFC",-0.457437,4.53804,"run2"
"FP027",11,"vmPFC",-0.394841,4.42442,"run2"
"FP027",12,"vmPFC",-2.30104,4.42142,"run2"
"FP027",13,"vmPFC",-1.67698,9.85559,"run2"
"FP027",14,"vmPFC",-3.78916,9.46258,"run2"
"FP027",15,"vmPFC",-5.09409,7.55199,"run2"
"FP027",16,"vmPFC",-1.44348,6.44859,"run2"
"FP027",17,"vmPFC",0.964573,5.97173,"run2"
"FP027",18,"vmPFC",0.0876229,6.15829,"run2"
"FP027",19,"vmPFC",6.29456,9.47252,"run2"
"FP027",20,"vmPFC",1.29826,5.99596,"run2"
"FP027",21,"vmPFC",3.12724,5.22225,"run2"
"FP027",22,"vmPFC",1.08436,4.75803,"run2"
"FP027",23,"vmPFC",1.09893,4.65043,"run2"
"FP027",24,"vmPFC",-0.0565837,4.57353,"run2"
"FP027",25,"vmPFC",-0.49357,4.73448,"run2"
"FP027",26,"vmPFC",0.0603647,3.86534,"run2"
"FP027",27,"vmPFC",-2.84097,4.87133,"run2"
"FP027",28,"vmPFC",-2.44932,4.21076,"run2"
"FP027",29,"vmPFC",-1.31778,5.32602,"run2"
"FP027",30,"vmPFC",-0.805346,4.46031,"run2"
"FP027",31,"vmPFC",-2.95079,16.4104,"run2"
"FP027",32,"vmPFC",-5.4568,10.2508,"run2"
"FP027",33,"vmPFC",-0.687197,8.45143,"run2"
"FP027",34,"vmPFC",-1.47601,8.34043,"run2"
"FP027",35,"vmPFC",-1.17711,5.96741,"run2"
"FP027",36,"vmPFC",-0.437437,4.79075,"run2"
"FP027",1,"VS",0.879055,6.00546,"run1"
"FP027",2,"VS",1.60426,6.37893,"run1"
"FP027",3,"VS",-0.430101,6.33654,"run1"
"FP027",4,"VS",-0.38054,6.05885,"run1"
"FP027",5,"VS",-0.745766,6.30873,"run1"
"FP027",6,"VS",0.463176,5.22514,"run1"
"FP027",7,"VS",2.32386,7.22315,"run1"
"FP027",8,"VS",3.85021,9.4104,"run1"
"FP027",9,"VS",4.02964,9.51536,"run1"
"FP027",10,"VS",4.09799,7.61221,"run1"
"FP027",11,"VS",4.27254,9.72712,"run1"
"FP027",12,"VS",3.75596,10.2253,"run1"
"FP027",13,"VS",4.20529,9.07839,"run1"
"FP027",14,"VS",2.60962,14.5109,"run1"
"FP027",15,"VS",3.98193,10.5539,"run1"
"FP027",16,"VS",5.85474,7.86426,"run1"
"FP027",17,"VS",5.72778,10.5187,"run1"
"FP027",18,"VS",3.60209,10.2075,"run1"
"FP027",19,"VS",1.17866,6.11252,"run1"
"FP027",20,"VS",-0.462608,7.48389,"run1"
"FP027",21,"VS",-0.189271,5.26406,"run1"
"FP027",22,"VS",2.48452,7.24005,"run1"
"FP027",23,"VS",2.83832,7.26056,"run1"
"FP027",24,"VS",2.54084,8.73862,"run1"
"FP027",25,"VS",1.54963,7.17759,"run1"
"FP027",26,"VS",1.53524,10.3051,"run1"
"FP027",27,"VS",3.22649,6.51959,"run1"
"FP027",28,"VS",4.35137,9.28792,"run1"
"FP027",29,"VS",1.47581,6.28372,"run1"
"FP027",30,"VS",2.886,8.54377,"run1"
"FP027",31,"VS",-1.75428,7.76498,"run1"
"FP027",32,"VS",-2.51561,6.00582,"run1"
"FP027",33,"VS",-0.945635,5.67298,"run1"
"FP027",34,"VS",0.495398,6.25104,"run1"
"FP027",35,"VS",0.747511,6.65025,"run1"
"FP027",36,"VS",-0.837902,7.59152,"run1"
"FP027",1,"VS",0.792975,7.44608,"run2"
"FP027",2,"VS",0.586787,7.71749,"run2"
"FP027",3,"VS",-0.459272,6.27134,"run2"
"FP027",4,"VS",-0.0072798,8.06813,"run2"
"FP027",5,"VS",-0.0300244,6.32822,"run2"
"FP027",6,"VS",0.541882,8.30182,"run2"
"FP027",7,"VS",0.736685,6.31763,"run2"
"FP027",8,"VS",-0.442024,7.45386,"run2"
"FP027",9,"VS",1.46166,6.85206,"run2"
"FP027",10,"VS",0.83253,10.1531,"run2"
"FP027",11,"VS",2.6209,7.70897,"run2"
"FP027",12,"VS",0.969298,6.60925,"run2"
"FP027",13,"VS",2.85563,14.3951,"run2"
"FP027",14,"VS",-2.17983,10.2153,"run2"
"FP027",15,"VS",-2.54251,10.0788,"run2"
"FP027",16,"VS",0.270329,7.5261,"run2"
"FP027",17,"VS",-0.616762,7.0172,"run2"
"FP027",18,"VS",1.32981,7.03018,"run2"
"FP027",19,"VS",2.51437,10.611,"run2"
"FP027",20,"VS",1.84164,8.3803,"run2"
"FP027",21,"VS",1.33878,7.32739,"run2"
"FP027",22,"VS",1.20206,6.0217,"run2"
"FP027",23,"VS",0.150469,6.46536,"run2"
"FP027",24,"VS",0.757149,7.44935,"run2"
"FP027",25,"VS",-1.49874,6.85037,"run2"
"FP027",26,"VS",0.117536,7.31181,"run2"
"FP027",27,"VS",-2.2332,7.44983,"run2"
"FP027",28,"VS",-1.69047,7.82352,"run2"
"FP027",29,"VS",-1.39473,6.82442,"run2"
"FP027",30,"VS",-0.505115,6.40035,"run2"
"FP027",31,"VS",-0.798516,20.6496,"run2"
"FP027",32,"VS",-1.78311,16.5481,"run2"
"FP027",33,"VS",-0.40644,11.478,"run2"
"FP027",34,"VS",-0.0472252,12.9674,"run2"
"FP027",35,"VS",-0.607361,9.26747,"run2"
"FP027",36,"VS",0.424428,7.23652,"run2"
"FP028",1,"pgACC",10.386,9.50633,"run1"
"FP028",2,"pgACC",13.8876,11.4526,"run1"
"FP028",3,"pgACC",8.99986,9.36615,"run1"
"FP028",4,"pgACC",3.01184,8.78204,"run1"
"FP028",5,"pgACC",4.78877,6.18448,"run1"
"FP028",6,"pgACC",1.09143,5.72852,"run1"
"FP028",7,"pgACC",-21.2196,9.10911,"run1"
"FP028",8,"pgACC",-23.9688,9.97924,"run1"
"FP028",9,"pgACC",-22.6152,9.25255,"run1"
"FP028",10,"pgACC",-13.9421,7.24241,"run1"
"FP028",11,"pgACC",-9.82419,6.17556,"run1"
"FP028",12,"pgACC",-4.53575,5.95018,"run1"
"FP028",13,"pgACC",8.56777,5.71105,"run1"
"FP028",14,"pgACC",7.57651,7.19102,"run1"
"FP028",15,"pgACC",1.12679,6.70619,"run1"
"FP028",16,"pgACC",2.63718,9.18541,"run1"
"FP028",17,"pgACC",8.5868,10.1958,"run1"
"FP028",18,"pgACC",-10.3072,13.9819,"run1"
"FP028",19,"pgACC",-16.9677,9.18065,"run1"
"FP028",20,"pgACC",-12.6627,7.19382,"run1"
"FP028",21,"pgACC",-3.1185,6.62803,"run1"
"FP028",22,"pgACC",-1.30827,6.03509,"run1"
"FP028",23,"pgACC",-3.04729,5.90232,"run1"
"FP028",24,"pgACC",1.10282,5.58154,"run1"
"FP028",25,"pgACC",2.40176,5.14237,"run1"
"FP028",26,"pgACC",1.02325,4.77419,"run1"
"FP028",27,"pgACC",-0.916029,5.63857,"run1"
"FP028",28,"pgACC",-2.35154,6.02224,"run1"
"FP028",29,"pgACC",-6.69327,6.98837,"run1"
"FP028",30,"pgACC",9.38672,10.305,"run1"
"FP028",31,"pgACC",-2.50382,5.14395,"run1"
"FP028",32,"pgACC",-1.58451,5.21017,"run1"
"FP028",33,"pgACC",3.48879,5.43426,"run1"
"FP028",34,"pgACC",3.60211,8.77289,"run1"
"FP028",35,"pgACC",1.0867,5.72928,"run1"
"FP028",36,"pgACC",4.18705,7.54989,"run1"
"FP028",1,"pgACC",0.297205,5.98801,"run2"
"FP028",2,"pgACC",0.0872709,5.327,"run2"
"FP028",3,"pgACC",-1.41835,5.12318,"run2"
"FP028",4,"pgACC",-0.302551,5.55624,"run2"
"FP028",5,"pgACC",-0.285578,5.82209,"run2"
"FP028",6,"pgACC",-1.94691,8.83225,"run2"
"FP028",7,"pgACC",0.877128,6.15848,"run2"
"FP028",8,"pgACC",-0.0587811,6.73322,"run2"
"FP028",9,"pgACC",0.246019,6.36558,"run2"
"FP028",10,"pgACC",0.793868,6.38709,"run2"
"FP028",11,"pgACC",3.82903,6.49747,"run2"
"FP028",12,"pgACC",3.68621,7.09481,"run2"
"FP028",13,"pgACC",-0.247071,5.83103,"run2"
"FP028",14,"pgACC",3.23415,6.87207,"run2"
"FP028",15,"pgACC",-4.12426,8.53254,"run2"
"FP028",16,"pgACC",12.6349,14.7244,"run2"
"FP028",17,"pgACC",2.645,8.56549,"run2"
"FP028",18,"pgACC",0.853904,6.60049,"run2"
"FP028",19,"pgACC",4.43267,7.9244,"run2"
"FP028",20,"pgACC",2.639,7.48374,"run2"
"FP028",21,"pgACC",7.59674,6.36815,"run2"
"FP028",22,"pgACC",8.03411,6.77504,"run2"
"FP028",23,"pgACC",0.255439,7.9573,"run2"
"FP028",24,"pgACC",11.5801,14.8098,"run2"
"FP028",25,"pgACC",11.9176,7.17381,"run2"
"FP028",26,"pgACC",13.6468,8.79048,"run2"
"FP028",27,"pgACC",8.79357,8.92985,"run2"
"FP028",28,"pgACC",10.2586,14.7013,"run2"
"FP028",29,"pgACC",-5.12451,27.8133,"run2"
"FP028",30,"pgACC",25.3466,16.719,"run2"
"FP028",31,"pgACC",-7.01664,7.57587,"run2"
"FP028",32,"pgACC",-10.0045,8.71419,"run2"
"FP028",33,"pgACC",-4.7475,7.08034,"run2"
"FP028",34,"pgACC",-2.73034,7.84739,"run2"
"FP028",35,"pgACC",-5.43151,7.16927,"run2"
"FP028",36,"pgACC",-1.25368,6.52306,"run2"
"FP028",1,"vmPFC",11.3834,9.4155,"run1"
"FP028",2,"vmPFC",15.3821,9.98587,"run1"
"FP028",3,"vmPFC",12.123,8.71379,"run1"
"FP028",4,"vmPFC",6.43212,7.21247,"run1"
"FP028",5,"vmPFC",4.75215,6.67803,"run1"
"FP028",6,"vmPFC",1.7166,6.83645,"run1"
"FP028",7,"vmPFC",-18.5817,10.2913,"run1"
"FP028",8,"vmPFC",-18.618,11.8191,"run1"
"FP028",9,"vmPFC",-18.5329,10.5574,"run1"
"FP028",10,"vmPFC",-10.536,7.68738,"run1"
"FP028",11,"vmPFC",-7.45578,5.74085,"run1"
"FP028",12,"vmPFC",-3.12352,5.17201,"run1"
"FP028",13,"vmPFC",7.17258,5.68856,"run1"
"FP028",14,"vmPFC",6.17329,7.03694,"run1"
"FP028",15,"vmPFC",-0.150151,7.16026,"run1"
"FP028",16,"vmPFC",-0.0465473,10.6258,"run1"
"FP028",17,"vmPFC",4.33891,11.6206,"run1"
"FP028",18,"vmPFC",-6.0699,14.6627,"run1"
"FP028",19,"vmPFC",-12.8841,11.4285,"run1"
"FP028",20,"vmPFC",-10.3169,10.6437,"run1"
"FP028",21,"vmPFC",-2.41395,7.55578,"run1"
"FP028",22,"vmPFC",-1.74451,7.96584,"run1"
"FP028",23,"vmPFC",-1.87719,6.41073,"run1"
"FP028",24,"vmPFC",2.49711,5.26902,"run1"
"FP028",25,"vmPFC",1.66026,5.16176,"run1"
"FP028",26,"vmPFC",2.15434,4.79449,"run1"
"FP028",27,"vmPFC",-1.43432,5.10828,"run1"
"FP028",28,"vmPFC",-0.131596,4.7981,"run1"
"FP028",29,"vmPFC",-5.27162,6.65932,"run1"
"FP028",30,"vmPFC",10.9118,8.81654,"run1"
"FP028",31,"vmPFC",-1.92231,5.76089,"run1"
"FP028",32,"vmPFC",-0.00121058,4.70926,"run1"
"FP028",33,"vmPFC",2.59783,4.44689,"run1"
"FP028",34,"vmPFC",6.43054,6.98172,"run1"
"FP028",35,"vmPFC",1.38003,5.02318,"run1"
"FP028",36,"vmPFC",6.33446,6.42541,"run1"
"FP028",1,"vmPFC",0.824504,5.57224,"run2"
"FP028",2,"vmPFC",0.228081,5.17021,"run2"
"FP028",3,"vmPFC",-1.10871,4.86393,"run2"
"FP028",4,"vmPFC",0.0293267,5.69942,"run2"
"FP028",5,"vmPFC",-0.503125,6.22816,"run2"
"FP028",6,"vmPFC",-2.31395,10.192,"run2"
"FP028",7,"vmPFC",-1.00216,6.60308,"run2"
"FP028",8,"vmPFC",-2.31303,7.51104,"run2"
"FP028",9,"vmPFC",0.948522,6.8207,"run2"
"FP028",10,"vmPFC",-1.31347,6.40718,"run2"
"FP028",11,"vmPFC",1.05467,8.15362,"run2"
"FP028",12,"vmPFC",3.66798,8.84408,"run2"
"FP028",13,"vmPFC",0.262191,5.82177,"run2"
"FP028",14,"vmPFC",3.061,7.24586,"run2"
"FP028",15,"vmPFC",-3.86237,10.199,"run2"
"FP028",16,"vmPFC",19.4425,16.3901,"run2"
"FP028",17,"vmPFC",1.48485,9.41522,"run2"
"FP028",18,"vmPFC",3.45975,6.50661,"run2"
"FP028",19,"vmPFC",6.61807,6.61814,"run2"
"FP028",20,"vmPFC",5.06695,6.96261,"run2"
"FP028",21,"vmPFC",8.55944,5.90147,"run2"
"FP028",22,"vmPFC",9.19921,7.10788,"run2"
"FP028",23,"vmPFC",0.122695,7.3284,"run2"
"FP028",24,"vmPFC",11.08,13.4509,"run2"
"FP028",25,"vmPFC",13.8995,9.175,"run2"
"FP028",26,"vmPFC",12.4855,9.08285,"run2"
"FP028",27,"vmPFC",6.38059,10.3685,"run2"
"FP028",28,"vmPFC",5.30949,15.7387,"run2"
"FP028",29,"vmPFC",-0.712578,33.0392,"run2"
"FP028",30,"vmPFC",19.9126,14.4972,"run2"
"FP028",31,"vmPFC",-10.7459,8.48616,"run2"
"FP028",32,"vmPFC",-11.7908,9.07872,"run2"
"FP028",33,"vmPFC",-6.77571,7.4649,"run2"
"FP028",34,"vmPFC",-4.77976,7.81868,"run2"
"FP028",35,"vmPFC",-5.73918,7.14633,"run2"
"FP028",36,"vmPFC",-4.17851,5.55219,"run2"
"FP028",1,"VS",4.77048,6.46315,"run1"
"FP028",2,"VS",4.87717,6.6474,"run1"
"FP028",3,"VS",1.76787,6.1679,"run1"
"FP028",4,"VS",1.42457,5.9771,"run1"
"FP028",5,"VS",2.60615,5.16857,"run1"
"FP028",6,"VS",1.38048,6.02072,"run1"
"FP028",7,"VS",-5.36063,7.69864,"run1"
"FP028",8,"VS",-9.62633,7.2162,"run1"
"FP028",9,"VS",-7.27075,7.62388,"run1"
"FP028",10,"VS",-5.87619,6.4431,"run1"
"FP028",11,"VS",-3.68314,5.71582,"run1"
"FP028",12,"VS",-1.11784,5.98632,"run1"
"FP028",13,"VS",4.33079,5.85058,"run1"
"FP028",14,"VS",4.91748,5.87917,"run1"
"FP028",15,"VS",1.07574,6.60733,"run1"
"FP028",16,"VS",2.32225,7.29545,"run1"
"FP028",17,"VS",4.73278,8.13498,"run1"
"FP028",18,"VS",1.80862,9.66322,"run1"
"FP028",19,"VS",-6.62624,7.18775,"run1"
"FP028",20,"VS",-2.82685,6.66226,"run1"
"FP028",21,"VS",1.91727,5.58481,"run1"
"FP028",22,"VS",0.0021102,5.45953,"run1"
"FP028",23,"VS",-0.210789,5.3861,"run1"
"FP028",24,"VS",3.19613,5.36751,"run1"
"FP028",25,"VS",0.0584746,5.69616,"run1"
"FP028",26,"VS",0.225462,5.26788,"run1"
"FP028",27,"VS",-0.594686,5.17954,"run1"
"FP028",28,"VS",-1.82949,4.74304,"run1"
"FP028",29,"VS",-3.28733,5.92522,"run1"
"FP028",30,"VS",4.55624,7.3248,"run1"
"FP028",31,"VS",-1.4746,5.43721,"run1"
"FP028",32,"VS",-0.559586,5.14294,"run1"
"FP028",33,"VS",1.21038,5.29265,"run1"
"FP028",34,"VS",0.779944,5.79821,"run1"
"FP028",35,"VS",-0.221103,5.26626,"run1"
"FP028",36,"VS",3.17022,6.15537,"run1"
"FP028",1,"VS",2.5658,5.8968,"run2"
"FP028",2,"VS",2.12971,5.3818,"run2"
"FP028",3,"VS",-0.697839,5.4539,"run2"
"FP028",4,"VS",-0.991549,5.33078,"run2"
"FP028",5,"VS",1.96377,5.22122,"run2"
"FP028",6,"VS",-1.50531,6.12809,"run2"
"FP028",7,"VS",-3.04585,6.04325,"run2"
"FP028",8,"VS",-3.34462,5.98038,"run2"
"FP028",9,"VS",-1.10153,6.00356,"run2"
"FP028",10,"VS",-0.733794,5.76963,"run2"
"FP028",11,"VS",-0.992997,5.47766,"run2"
"FP028",12,"VS",2.579,6.29077,"run2"
"FP028",13,"VS",-0.400644,6.02116,"run2"
"FP028",14,"VS",2.26867,6.14222,"run2"
"FP028",15,"VS",0.867925,6.64191,"run2"
"FP028",16,"VS",7.46365,9.07144,"run2"
"FP028",17,"VS",0.46516,6.16568,"run2"
"FP028",18,"VS",-2.85487,6.39767,"run2"
"FP028",19,"VS",3.37779,6.47287,"run2"
"FP028",20,"VS",4.64383,6.01892,"run2"
"FP028",21,"VS",7.11593,5.33544,"run2"
"FP028",22,"VS",7.05013,5.53494,"run2"
"FP028",23,"VS",3.96316,6.08861,"run2"
"FP028",24,"VS",-0.0712697,9.49954,"run2"
"FP028",25,"VS",-3.17512,7.94008,"run2"
"FP028",26,"VS",17.9094,8.23067,"run2"
"FP028",27,"VS",5.86245,7.15605,"run2"
"FP028",28,"VS",12.7414,12.8949,"run2"
"FP028",29,"VS",-26.1816,18.8183,"run2"
"FP028",30,"VS",27.0634,15.4805,"run2"
"FP028",31,"VS",-2.65848,8.15165,"run2"
"FP028",32,"VS",-8.41157,7.55996,"run2"
"FP028",33,"VS",-0.944965,6.28743,"run2"
"FP028",34,"VS",2.31046,6.47385,"run2"
"FP028",35,"VS",-0.740686,6.04979,"run2"
"FP028",36,"VS",1.91472,6.09303,"run2"
"FP029",1,"pgACC",1.00779,6.21436,"run1"
"FP029",2,"pgACC",-1.37848,5.96495,"run1"
"FP029",3,"pgACC",-0.437621,4.90307,"run1"
"FP029",4,"pgACC",0.250212,5.308,"run1"
"FP029",5,"pgACC",-0.24904,6.52823,"run1"
"FP029",6,"pgACC",1.15948,7.3289,"run1"
"FP029",7,"pgACC",-0.147572,6.27544,"run1"
"FP029",8,"pgACC",-0.250776,5.33428,"run1"
"FP029",9,"pgACC",-3.24164,7.71194,"run1"
"FP029",10,"pgACC",0.643783,5.10058,"run1"
"FP029",11,"pgACC",0.48898,5.81956,"run1"
"FP029",12,"pgACC",1.0424,6.46982,"run1"
"FP029",13,"pgACC",0.844786,8.01391,"run1"
"FP029",14,"pgACC",0.0342986,6.79977,"run1"
"FP029",15,"pgACC",2.42925,8.06976,"run1"
"FP029",16,"pgACC",0.0468244,6.88767,"run1"
"FP029",17,"pgACC",1.27176,4.80736,"run1"
"FP029",18,"pgACC",-1.59069,5.72743,"run1"
"FP029",19,"pgACC",-0.245157,4.66848,"run1"
"FP029",20,"pgACC",-0.527952,6.23873,"run1"
"FP029",21,"pgACC",-0.484268,5.63278,"run1"
"FP029",22,"pgACC",-0.768804,10.0844,"run1"
"FP029",23,"pgACC",-0.513398,6.65327,"run1"
"FP029",24,"pgACC",-3.6729,12.0172,"run1"
"FP029",25,"pgACC",3.36593,8.82391,"run1"
"FP029",26,"pgACC",1.37684,7.25315,"run1"
"FP029",27,"pgACC",3.89261,7.33998,"run1"
"FP029",28,"pgACC",2.97822,8.45795,"run1"
"FP029",29,"pgACC",3.12574,8.43938,"run1"
"FP029",30,"pgACC",2.99787,6.37884,"run1"
"FP029",31,"pgACC",1.3606,6.36544,"run1"
"FP029",32,"pgACC",1.69904,4.80525,"run1"
"FP029",33,"pgACC",3.52731,6.6662,"run1"
"FP029",34,"pgACC",3.0844,6.73471,"run1"
"FP029",35,"pgACC",4.50855,7.38528,"run1"
"FP029",36,"pgACC",4.07203,9.71689,"run1"
"FP029",1,"pgACC",1.48561,7.60774,"run2"
"FP029",2,"pgACC",1.15896,6.34905,"run2"
"FP029",3,"pgACC",3.47015,8.17998,"run2"
"FP029",4,"pgACC",-0.510982,6.43534,"run2"
"FP029",5,"pgACC",3.20388,6.31901,"run2"
"FP029",6,"pgACC",1.65318,6.16599,"run2"
"FP029",7,"pgACC",6.00121,19.416,"run2"
"FP029",8,"pgACC",0.524629,13.493,"run2"
"FP029",9,"pgACC",2.87183,10.715,"run2"
"FP029",10,"pgACC",0.836041,11.2729,"run2"
"FP029",11,"pgACC",2.55702,6.69131,"run2"
"FP029",12,"pgACC",0.670547,9.1708,"run2"
"FP029",13,"pgACC",2.46514,6.86489,"run2"
"FP029",14,"pgACC",2.52693,5.72127,"run2"
"FP029",15,"pgACC",7.77122,8.7219,"run2"
"FP029",16,"pgACC",0.734506,7.14379,"run2"
"FP029",17,"pgACC",2.16132,4.58664,"run2"
"FP029",18,"pgACC",0.225786,4.82803,"run2"
"FP029",19,"pgACC",-0.039977,8.71138,"run2"
"FP029",20,"pgACC",0.855089,7.31614,"run2"
"FP029",21,"pgACC",1.70859,4.47639,"run2"
"FP029",22,"pgACC",1.70851,8.92279,"run2"
"FP029",23,"pgACC",1.52371,10.5195,"run2"
"FP029",24,"pgACC",-2.55068,12.1307,"run2"
"FP029",25,"pgACC",-1.23654,10.3711,"run2"
"FP029",26,"pgACC",-0.0708672,5.76641,"run2"
"FP029",27,"pgACC",0.669688,8.68289,"run2"
"FP029",28,"pgACC",0.231443,9.98748,"run2"
"FP029",29,"pgACC",1.19915,7.40421,"run2"
"FP029",30,"pgACC",0.719408,4.76483,"run2"
"FP029",31,"pgACC",-1.07976,5.13304,"run2"
"FP029",32,"pgACC",-1.06517,6.09177,"run2"
"FP029",33,"pgACC",-0.479112,6.53647,"run2"
"FP029",34,"pgACC",0.0460844,5.47691,"run2"
"FP029",35,"pgACC",1.29851,5.91978,"run2"
"FP029",36,"pgACC",0.541998,7.16042,"run2"
"FP029",1,"vmPFC",-1.68871,3.67619,"run1"
"FP029",2,"vmPFC",-0.99117,3.98305,"run1"
